product_name,product_link,manufacturer,is_new,price,shipping_cost,product_description,total_price
Cartouches Eley Match Pistol cal. 22 LR,https://www.naturabuy.fr/Cartouches-Eley-Match-Pistol-cal-22-LR-item-7831712.html,Eley,1,212.0,14.9,"Marque : EleyEtat de l'objet : NeufType : MatchType d'ogive : Plomb Pour tout type de pistolets. Haute précision, cartouches à vitesse réduite. Vitesse réduite 331 m/s. 10 boîtes de 50 soit 1 carton de 500.Détails techniques : Législation pour la vente : Catégorie C - Présentation permis de chasse + validation OU licence de tir OU licence de ball-trap (Plus de détails dans législation)Calibre : .22 LRCdt : 500Énergie (J) : 142Grains : 40Grammes : 2.59Matériaux du projectile : PlombVitesse (m/s) : 331",226.9
22 SHORT RIFLE?. AGUILA GOLDEN EAGLE. BTS 50,https://www.naturabuy.fr/22-SHORT-RIFLE-AGUILA-GOLDEN-EAGLE-BTS-50-item-10381503.html,Aguila,1,10.75,2.0,Marque : AguilaEtat de l'objet : NeufType : Short - demi - courteType d'ogive : Cuivre GOLDEN EAGLE 22 SHORT BTS 50.Super Extra Short 29 grains Balle pleine cuivrée spéciale tir sur cible. Vitesse 1095 fps (333 m/s) Projectile cuivré pour limiter l'encrassement du canon. Boites de 50 cartouches dans un suremballage de 10 boites soit 500 cartouches. Vendu aux armuriers par boite de 500 cartouches.,12.75
Cartouches 22LR SUBSONIC MAX 42GR HP 50 winchester,https://www.naturabuy.fr/Cartouches-22LR-SUBSONIC-MAX-42GR-HP-50-winchester-item-10388965.html,Winchester,1,10.6,2.0,Marque : WinchesterEtat de l'objet : NeufType : SubsoniqueType d'ogive : Creuse Cartouches winchester 22LR Subsonique tête creuseCartouches winchester 22LR Subsonique tête creuse Balle à tête creuse de 42 gr à vitesse subsonique très efficace sur les petitsanimaux. La forte expansion et la balistique terminale garantissent un transfertd'énergie maximal. L'efficacité de cette balle subsonique est optimale dansles armes équipées d'un modérateur de son**.Calibre .22 LRDétails techniques : Poids : projectile 42grVitesse : 325 m/sSpéficité : 144 joules,12.6
Flash Munition Sellier&Bellot Club - Cal.22lr  X10 boites,https://www.naturabuy.fr/Flash-Munition-Sellier-Bellot-HV-Cal-22lr-X10-boites-item-10488107.html,Sellier & Bellot,1,62.0,0.0,"Marque : Sellier & BellotEtat de l'objet : NeufType : StandardType d'ogive : Plomb !!! AFFAIRE A SAISIR !!! ATS-46 vous propose ces munitions 22 LR de la marque sellier bellot Ce sont des munitions au rapport qualité / prix imbatable, parfait pour l'entraînement grâce à son bon coefficient de pénétration dans l’air. CARACTERISTIQUES Marque : sellier&bellot Calibre : 22 L.R. Ogive : STANDARD club Poids : 2.59 g Grains : 40 gr Munition / boite : 50 NEUF X10 BOITES Livraison offerte ! Profitez-en ! ATS-46 vous informe que les munitions en stock magasin seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.",62.0
Balles .22 courte Fiocchi boîte ancienne de 50 unités,https://www.naturabuy.fr/Balles-22-courte-Fiocchi-boite-ancienne-50-unites-item-10445471.html,Fiocchi,1,7.5,4.4,Marque : FiocchiEtat de l'objet : NeufType d'ogive : Non communiquée Balles .22 courte Fiocchi boîte ancienne de 50 unités pour collectionneurs. Envoi rapide et soigné par Mondial Relay,11.9
Boîte ancienne 22 LR Fiocchi Asonic,https://www.naturabuy.fr/Boite-ancienne-22-LR-Fiocchi-Asonic-item-10654120.html,Fiocchi,0,12.0,4.4,"Marque : FiocchiEtat de l'objet : D'occasionType : StandardType d'ogive : Plomb Boîte ancienne de 22 LR Asonic, Bon état Envoie par mondial relais 4€40",16.4
Boiîte 22 LR super speed,https://www.naturabuy.fr/Boiite-22-LR-super-speed-item-10654115.html,Winchester,0,15.0,4.4,"Marque : WinchesterEtat de l'objet : D'occasionType : StandardType d'ogive : Cuivre Boîte de 22 LR de marque winchester, boîte à l'état neuf. Envoie par mondial relais 4€40",19.4
Boîte ancienne 22 LR Squires Bingham,https://www.naturabuy.fr/Boite-ancienne-22-LR-Squires-Bingham-item-10654113.html,Squires Bingham,1,11.0,4.4,"Marque : Squires BinghamEtat de l'objet : NeufType : StandardType d'ogive : Plomb Boîte Squires Bingham, à l'état neuf, comme le lot de 4 qui en vente, port offert par mondial relais si achat des 2 annonces. Envoi par mondial relais 4€40 pour cette boîte seule.",15.4
Boîte  22 LR Hirtenberger,https://www.naturabuy.fr/Boite-22-LR-Hirtenberger-item-10654102.html,Hirtenberger,0,8.0,4.4,"Marque : HirtenbergerEtat de l'objet : D'occasionType : StandardType d'ogive : Plomb Boîte incomplète, il manque un plateau et sur celui restant, il reste 35 cartouches. Envoie par mondial relais 4€40",12.4
Cartouches Eley 22 lr Force,https://www.naturabuy.fr/Cartouches-Eley-22-lr-Force-item-9314007.html,Eley,1,109.0,14.9,Marque : EleyEtat de l'objet : NeufType : StandardType d'ogive : Plomb Munitions spécialement conçue pour les armes semi-automatiques. Balle pleine de 42 grains. Vitesse bouche 381 m/s (1250 fps). 10 boîtes de 50 soit 1 carton de 500.Détails techniques : Législation pour la vente : Catégorie C - Présentation permis de chasse + validation OU licence de tir OU licence de ball-trap (Plus de détails dans législation)Calibre : .22 LRCdt : 500Énergie (J) : 196Grains : 42Grammes : 2.7Matériaux du projectile : PlombVitesse (m/s) : 381,123.9
"boite 800 cartouches de 22Lr de marque Federal , 40 grains Haute vitesse, plomb round nose",https://www.naturabuy.fr/boite-800-cartouches-22Lr-marque-Federal-40-grains-Haute-vitesse-plomb-round-nose-item-10735371.html,Federal,1,112.9,14.0,Marque : FederalEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Plomb boite 800 cartouches de marque Federal 22lr 40 grains lead round nose haute vitesse Type d'ogive pointe arrondie plomb vitesse 346 metres par secondes poids ogive : 40 grains en stock envoi des reception du paiement vente uniquement aux personnes ayant une licence de tir ou permis de chasse avec validation,126.9
Cartouches Target 22 cal. 22 LR,https://www.naturabuy.fr/Cartouches-Target-22-cal-22-LR-item-7831707.html,Winchester,1,72.0,14.9,Marque : WinchesterEtat de l'objet : NeufType : StandardType d'ogive : Plomb Munitions à percussion annulaire. 40 grains. Balles en plomb. 10 boîtes de 50 soit 1 carton de 500.Détails techniques : Législation pour la vente : Catégorie C - Présentation permis de chasse + validation OU licence de tir OU licence de ball-trap (Plus de détails dans législation)Calibre : .22 LRCdt : 500Énergie (J) : 141Grains : 40Grammes : 2.59Matériaux du projectile : PlombN° de Plombs : BalleVitesse (m/s) : 330,86.9
Boîte ancienne 22 LR winchester T22,https://www.naturabuy.fr/Boite-ancienne-22-LR-winchester-T22-item-10653995.html,Winchester,0,13.0,4.4,"Marque : WinchesterEtat de l'objet : D'occasionType : StandardType d'ogive : Plomb Boîte ancienne Winchester T 22, fabrication australienne, en parfait état. Envoie par mondial relais 4€40",17.4
Boîte ancienne 22 LR Golden Eagle (Mexique),https://www.naturabuy.fr/Boite-ancienne-22-LR-Golden-Eagle-Mexique--item-10653992.html,Golden Eagle,0,12.0,4.4,"Marque : Golden EagleEtat de l'objet : D'occasionType : StandardType d'ogive : Plomb Boîte de 22 LR Golden Eagle, fabriquée au Méxique, parfait état. Envoie par mondial relais 4€40",16.4
Boîte ancienne 22 short Winchester T 22 S,https://www.naturabuy.fr/Boite-ancienne-22-short-Winchester-T-22-S-item-10653986.html,Winchester,0,15.0,4.4,"Marque : WinchesterEtat de l'objet : D'occasionType : StandardType d'ogive : Plomb Boîte ancienne Winchester T 22 S, variante marquage avec l'autre qui est en vente, celle-ci ne possède pas decode barre.Parfait état. Envoie par mondial relais 4€40",19.4
Boite de 400 cartouches  M22 22LR Winchester,https://www.naturabuy.fr/Boite-400-cartouches-M22-22LR-Winchester-item-9975735.html,Winchester,1,43.0,12.0,Marque : WinchesterEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Plomb Boite de 400 cartouches M22 22LR Winchester Prix dégressif en quantité,55.0
20 Cartouches Federal 222 REM SOFT POINT 50 GRAINS,https://www.naturabuy.fr/20-Cartouches-Federal-222-REM-SOFT-POINT-50-GRAINS-item-8234439.html,Federal,1,29.99,4.9,Marque : FederalEtat de l'objet : NeufType : StandardType d'ogive : Plomb Cartouches à balle Federal 222 REM SOFT POINT 50 GRAINS POWER SHOK Les cartouches à balle de la marque américaine Federal 222 REM power shok à ogive standard sont des munitions fiables idéales pour la chasse et le tir de loisir. Calibre :222 REM Conditionnement: boite de 20 Poids en grammes: 3.24 g Poids en grains: 50 gr Type d'ogive: soft point Vitesse moyenne : 833 m/s Energie d'impact en joule : 1485,34.89
Munitions RWS Cal.22lr Professional Line Pistol Match par 1000,https://www.naturabuy.fr/Munitions-RWS-Cal-22lr-Professional-Line-Pistol-Match-par-1000-item-9010264.html,RWS,1,174.0,12.9,Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Non communiquée Munitions RWS Cal.22lr Professional Line Pistol Match La munition RWS PISTOL MATCH a été développée en collaboration avec des tireurs de renom. Elle se distingue par son recul très contenu et limite ainsi les contraintes musculaires du bras. Cette munition à percussion annulaire est particulièrement adaptée aux disciplines pistolet sport et standard 25 m. Sa mise à feu est fiable et son tir très précis. Autre avantage: un bon rapport qualité-prix. 20 Boites de 50,186.9
50 Munitions NORMA Cal 22lr Hunter,https://www.naturabuy.fr/50-Munitions-NORMA-Cal-22lr-Hunter-item-9196460.html,Norma,1,10.0,15.0,Marque : NormaEtat de l'objet : NeufType : Standard Boite de 50 balles Norma Hunter de calibre 22LR Produit peut être disponible sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,25.0
Munitions CCI 22lr Competition Select par 500,https://www.naturabuy.fr/Munitions-CCI-22lr-Competition-Select-par-500-item-7633246.html,CCI,1,152.0,9.9,Marque : CCIEtat de l'objet : NeufType : Standard Munitions CCI 22lr Competition Select Munitions CCI 22lr Competition Select Calibre: 22lr Ogive: Round Nose plomb 2.6g 40grains Vm/s 366 5 boites de 100,161.9
50 Munitions NORMA Cal 22lr 40gr Tac Lrn,https://www.naturabuy.fr/50-MUNITIONS-NORMA-CAL-22LR-40GR-TAC-LRN-item-7826639.html,Norma,1,6.0,15.0,Marque : NormaEtat de l'objet : Neuf Boite de 20 balles Norma. Produit peut être disponible sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,21.0
50 Munitions NORMA Cal 22lr 40gr Subsonic,https://www.naturabuy.fr/50-MUNITIONS-NORMA-CAL-22LR-40GR-SUBSONIC-item-7826633.html,Norma,1,8.0,15.0,Marque : NormaEtat de l'objet : NeufType : Subsonique Boite de 20 balles Norma. Produit peut être disponible sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,23.0
1938  LOT DE 500  BALLES CAL. 22 LR RWS R 100 PREMIUM - NEUF!!!,https://www.naturabuy.fr/1938-LOT-DE-500-BALLES-CAL-22-LR-RWS-R-100-PREMIUM-NEUF--item-10271603.html,RWS,1,242.0,14.5,Marque : RWSEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Plomb PROMO A SAISIR!!!!!!!! 10 Boites de 50 Cartouches 22 LR RWS /R 100,256.5
50 Munitions MAGTECH cal 22Lr 40gr LRN SV,https://www.naturabuy.fr/50-MUNITIONS-MAGTECH-CAL-22LR-40GR-LRN-SV-item-7872515.html,Magtech,1,6.2,15.0,Marque : MagtechEtat de l'objet : Neuf Les munitions à vélocité standard à percussion annulaire à nez rond en plomb offrent aux tireurs une option rentable pour l'utilisation de la portée et du plinking. Calibre: 22LR Poids: 40grains Type d'ogive: LRN SV Produit peut être disponible sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,21.2
50 Munitions MAGTECH cal 22Lr 40gr LHP Subsonic,https://www.naturabuy.fr/BOITE-DE-50-MUNITIONS-MAGTECH-CAL-22LR-40GR-LHP-SUBSONIC-item-7872505.html,Magtech,1,7.4,15.0,Marque : MagtechEtat de l'objet : NeufType : Subsonique Un excellent choix pour une utilisation dans les armes à feu étouffées. Fournit aux tireurs une charge silencieuse et fiable qui fonctionne bien dans tous les types d'armes à feu. Calibre: 22LR Poids: 40grains Type d'ogive: LHP SUBSONIC Produit peut être disponible sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,22.4
50 Cartouches T22 Winchester 22LR,https://www.naturabuy.fr/50-Cartouches-T22-Winchester-22LR-item-7542617.html,Winchester,1,5.9,3.95,"Marque : WinchesterEtat de l'objet : NeufType : StandardType d'ogive : Plomb La cartouche T22 de Winchester est une des références en matière de cartouche d'entraînement en stand de tir. Elle est tout particulièrement appréciée des tireurs pour ses caractéristiques balistiques et son faible coût. Winchester est incontestablement un des leaders dans le monde de l'armement et de la chasse. Cela s'explique notamment par le fait que cette entreprise ait mis tout son savoir faire dans la création de munition de 22lr qui sont à la hauteur des exigences des tireurs les plus extrêmes. Ces munitions conviennent parfaitement pour un usage sur carabine à verrous et pistolet semi automatique. Ces cartouches disposent d'une ogive d'un poids de 40 grains et ont une vitesse en sortie de canon de 331 m/s ainsi qu'une poudre très dynamique qui génère lors de la mise à feu une énergie de 140 Joules. Les cartouches à balle 22LR T22 de chez Winchester sont conditionnées par boîte de 50 pièces. Carractéristiques: Calibre 22LR Poids grains :40g Poids grammes: 2,59g Vitesse à 0m : 331m/s Energie à 0m (joules): 144",9.850000000000001
Munitions CCI 22lr Blazer HV par 1000,https://www.naturabuy.fr/Munitions-CCI-22lr-Blazer-HV-par-1000-item-10649017.html,CCI,1,137.9,15.0,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Plomb Type d'ogive: LRN Plomb, tête ronde Poids d'ogive: 40 grains Vélocité: 376m/s Vélocité 91m: 312m/s Energie 91m: 126joules 1000 MUNITIONS SOIT 20 BOITES DE 50 MUNTIONS",152.9
22 LR REMINGTON vintage,https://www.naturabuy.fr/22-LR-REMINGTON-vintage-item-7308554.html,Remington,0,25.0,6.35,"Marque : RemingtonEtat de l'objet : D'occasionType : StandardType d'ogive : Plomb Boite de 50 complète , 22 LR REMINGTON HI.Speed Kleanbore , fabriquée de 1946 à 1960 . Je ne garantis pas la fonctionnalité de la munition , vu les dates de fabriquation !",31.35
100 Cartouches T22 Winchester 22LR,https://www.naturabuy.fr/100-Cartouches-T22-Winchester-22LR-item-8231992.html,Winchester,1,11.5,4.5,"Marque : WinchesterEtat de l'objet : NeufType : StandardType d'ogive : Plomb La cartouche T22 de Winchester est une des références en matière de cartouche d'entraînement en stand de tir. Elle est tout particulièrement appréciée des tireurs pour ses caractéristiques balistiques et son faible coût. Winchester est incontestablement un des leaders dans le monde de l'armement et de la chasse. Cela s'explique notamment par le fait que cette entreprise ait mis tout son savoir faire dans la création de munition de 22lr qui sont à la hauteur des exigences des tireurs les plus extrêmes. Ces munitions conviennent parfaitement pour un usage sur carabine à verrous et pistolet semi automatique. Ces cartouches disposent d'une ogive d'un poids de 40 grains et ont une vitesse en sortie de canon de 331 m/s ainsi qu'une poudre très dynamique qui génère lors de la mise à feu une énergie de 140 Joules. Les cartouches à balle 22LR T22 de chez Winchester sont conditionnées par boîte de 50 pièces. Carractéristiques: Calibre 22LR Poids grains :40g Poids grammes: 2,59g Vitesse à 0m : 331m/s Energie à 0m (joules): 144",16.0
50 Munitions HORNADY Varmint Express 22 Lr 40 Gr Lrn,https://www.naturabuy.fr/50-Munitions-HORNADY-Varmint-Express-22-Lr-40-Gr-Lrn-item-9309869.html,Hornady,1,9.0,15.0,Marque : HornadyEtat de l'objet : NeufType : StandardType d'ogive : Non communiquée Boîte de 50 cartouches Hornady varmint express annulaire 22 LR 40 GR LRN . Calibre : 22 LR Poids : 2.59 grammes - 40 grains Projectile : LRN Produit peut être vendu sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,24.0
50 Munitions FEDERAL American Eagle Subsonic Cal 22Lr 45Gr,https://www.naturabuy.fr/50-Munitions-FEDERAL-American-Eagle-Subsonic-Cal-22Lr-45Gr-item-9340592.html,Federal,1,10.5,12.0,Marque : FederalEtat de l'objet : NeufType : SubsoniqueType d'ogive : Cuivre Boite de 20 Munitions FEDERAL American Eagle Subsonic Calibre 22Lr 45Gr Produit peut être vendu sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,22.5
50 cartouches 22 LR Super extra Ogive plombs,https://www.naturabuy.fr/50-cartouches-22-LR-Super-extra-Ogive-plombs-item-10648309.html,Aguila,1,8.03,7.49,"Marque : AguilaEtat de l'objet : NeufType : StandardType d'ogive : Plomb 50 cartouches 22 LR Super extra Ogive plombs Munitions Super Extra de la marque Aguila en calibre 22 LR à vélocité standard Ces munitions sont équipées d'une ogive en plombs de 40 grains offrant ainsi des performances optimales à un prix très abordable, mais tout en conservant la qualité des munitions de la marque Aguila. Ces munitions sont spécialement adaptées pour faire du tir sur objectifs Caractéristiques Techniques: Poids: 40 grains Vélocité: 1130 FPS Calibre: 22 LR Contenu: 50 cartouches Ogive: Plombs",15.52
50 cartouches 22LR CCI Blazer haute vélocité 40 grains,https://www.naturabuy.fr/50-cartouches-22LR-CCI-Blazer-haute-velocite-40-grains-item-10648189.html,Blazer,1,9.79,7.49,"Marque : BlazerEtat de l'objet : NeufType : StandardType d'ogive : Plomb Cartouches 22LRCCI Blazer40 grains Munition 22LR Blazer CCI Blazer 40 Grains Les munitions Blazer® vous procurent une grande précision balistique ainsi qu'un fonctionnement fiable à un prix très concurrentiel. La douille de la munition 22LR est faite dans un alliage d'aluminium ultra solide, comme celui utilisé pour les munitions de 30mm anti char. Tirez avec cette munition BLAZER de CCI, et vous comprendrez pourquoi les forces de l'ordre américaines font confiance aux cartouches 22LR Blazer lorsqu'ils organisent leurs séances de tirs. INFO: Prix dégressif par quantité au choix dans le menu déroulant sous le prix. Caractéristiques des cartouches Blazer 22LR Cartouche 22 long rifle Modèle Blazer HV (High Velocity) CCI Blazer Fabrication USA Ogive plomb tête pleine Etui laiton jaune Pour carabine 22 long rifle pour pistolet 22LR long rifle Charge 40 grains soit 2.59 grammes Vélocité 376 m/s Énergie 186 joules Boîte de 50 cartouches Nécessite la présentation d'une licence de tir ou un permis de chasse en cours de validité",17.28
